-1259.07	0.00135826	0	-0.000419842
-1249.06	0.00136844	0	-0.000424191
-1239.05	0.00137872	0	-0.000428596
-1229.04	0.0013891	0	-0.000433057
-1219.02	0.00139959	0	-0.000437581
-1209.01	0.00141018	0	-0.000442159
-1199	0.00142087	0	-0.000446796
-1188.99	0.00143166	0	-0.000451494
-1178.97	0.00144258	0	-0.000456258
-1168.96	0.00145359	0	-0.00046108
-1158.95	0.00146471	0	-0.000465965
-1148.94	0.00147595	0	-0.000470914
-1138.92	0.0014873	0	-0.000475934
-1128.91	0.00149876	0	-0.000481015
-1118.9	0.00151034	0	-0.000486163
-1108.89	0.00152203	0	-0.00049138
-1098.87	0.00153385	0	-0.000496671
-1088.86	0.00154578	0	-0.000502028
-1078.85	0.00155783	0	-0.000507457
-1068.84	0.00157	0	-0.000512959
-1058.82	0.00158231	0	-0.00051854
-1048.81	0.00159474	0	-0.000524191
-1038.8	0.00160729	0	-0.000529919
-1028.79	0.00161996	0	-0.000535724
-1018.77	0.00163279	0	-0.000541614
-1008.76	0.00164573	0	-0.000547578
-998.748	0.0016588	0	-0.000553625
-988.736	0.00167202	0	-0.000559755
-978.723	0.00168537	0	-0.00056597
-968.711	0.00169886	0	-0.00057227
-958.698	0.00171249	0	-0.000578658
-948.686	0.00172626	0	-0.000585133
-938.673	0.00174017	0	-0.000591699
-928.661	0.00175423	0	-0.000598356
-918.648	0.00176844	0	-0.000605107
-908.636	0.0017828	0	-0.000611951
-898.623	0.00179731	0	-0.000618891
-888.611	0.00181198	0	-0.000625929
-878.598	0.0018268	0	-0.000633067
-868.586	0.00184177	0	-0.000640305
-858.573	0.00185691	0	-0.000647646
-848.561	0.00187221	0	-0.000655091
-838.548	0.00188767	0	-0.000662643
-828.536	0.0019033	0	-0.000670302
-818.523	0.00191909	0	-0.000678072
-808.511	0.00193506	0	-0.000685952
-798.498	0.0019512	0	-0.000693947
-788.486	0.00196751	0	-0.000702056
-778.473	0.001984	0	-0.000710284
-768.461	0.00200066	0	-0.000718631
-758.448	0.00201751	0	-0.000727099
-748.436	0.00203455	0	-0.000735691
-738.423	0.00205177	0	-0.000744409
-728.411	0.00206917	0	-0.000753254
-718.398	0.00208677	0	-0.000762231
-708.385	0.00210457	0	-0.00077134
-698.373	0.00212255	0	-0.000780583
-688.36	0.00214074	0	-0.000789964
-678.348	0.00215913	0	-0.000799483
-668.335	0.00217773	0	-0.000809146
-658.323	0.00219653	0	-0.000818952
-648.31	0.00221554	0	-0.000828907
-638.298	0.00223476	0	-0.00083901
-628.285	0.0022542	0	-0.000849266
-618.273	0.00227385	0	-0.000859677
-608.26	0.00229373	0	-0.000870247
-598.248	0.00231383	0	-0.000880976
-588.235	0.00233416	0	-0.000891871
-578.223	0.00235472	0	-0.000902931
-568.21	0.00237551	0	-0.000914161
-558.198	0.00239654	0	-0.000925564
-548.185	0.0024178	0	-0.000937143
-538.173	0.00243931	0	-0.0009489
-528.16	0.00246107	0	-0.000960841
-518.148	0.00248308	0	-0.000972967
-508.135	0.00250534	0	-0.000985283
-498.123	0.00252785	0	-0.000997791
-488.11	0.00255063	0	-0.0010105
-478.098	0.00257367	0	-0.0010234
-468.085	0.00259698	0	-0.00103651
-458.073	0.00262055	0	-0.00104982
-448.06	0.00264441	0	-0.00106335
-438.048	0.00266854	0	-0.00107709
-428.035	0.00269295	0	-0.00109105
-418.023	0.00271765	0	-0.00110524
-408.01	0.00274264	0	-0.00111965
-397.997	0.00276792	0	-0.0011343
-387.985	0.0027935	0	-0.00114918
-377.972	0.00281939	0	-0.0011643
-367.96	0.00284558	0	-0.00117967
-357.947	0.00287208	0	-0.00119529
-347.935	0.0028989	0	-0.00121116
-337.922	0.00292604	0	-0.00122729
-327.91	0.00295349	0	-0.00124369
-317.897	0.00298129	0	-0.00126036
-307.885	0.00300941	0	-0.0012773
-297.872	0.00303787	0	-0.00129453
-287.86	0.00306667	0	-0.00131204
-277.847	0.00309582	0	-0.00132985
-267.835	0.00312533	0	-0.00134795
-257.822	0.00315519	0	-0.00136635
-247.81	0.00318541	0	-0.00138507
-237.797	0.00321601	0	-0.0014041
-227.785	0.00324697	0	-0.00142345
-217.772	0.00327831	0	-0.00144313
-207.76	0.00331004	0	-0.00146315
-197.747	0.00334216	0	-0.00148351
-187.735	0.00337467	0	-0.00150421
-177.722	0.00340758	0	-0.00152528
-167.71	0.00344089	0	-0.0015467
-157.697	0.00347462	0	-0.0015685
-147.685	0.00350877	0	-0.00159067
-137.672	0.00354334	0	-0.00161324
-127.66	0.00357834	0	-0.00163619
-117.647	0.00361378	0	-0.00165954
-107.635	0.00364965	0	-0.00168331
-97.622	0.00368598	0	-0.00170749
-87.6095	0.00372276	0	-0.0017321
-77.597	0.00376001	0	-0.00175715
-67.5845	0.00379772	0	-0.00178264
-57.572	0.0038359	0	-0.00180858
-47.5594	0.00387457	0	-0.00183499
-37.5469	0.00391373	0	-0.00186187
-27.5344	0.00395338	0	-0.00188924
-17.5219	0.00399353	0	-0.0019171
-7.50939	0.0040342	0	-0.00194546
2.50313	0.00407538	0	-0.00197434
12.5156	0.00411708	0	-0.00200374
22.5282	0.00415932	0	-0.00203368
32.5407	0.0042021	0	-0.00206417
42.5532	0.00424542	0	-0.00209522
52.5657	0.00428931	0	-0.00212684
62.5782	0.00433375	0	-0.00215904
72.5907	0.00437877	0	-0.00219184
82.6033	0.00442436	0	-0.00222526
92.6158	0.00447055	0	-0.00225929
102.628	0.00451733	0	-0.00229397
112.641	0.00456471	0	-0.00232929
122.653	0.00461271	0	-0.00236528
132.666	0.00466133	0	-0.00240195
142.678	0.00471058	0	-0.00243931
152.691	0.00476048	0	-0.00247739
162.703	0.00481102	0	-0.00251619
172.716	0.00486222	0	-0.00255573
182.728	0.00491409	0	-0.00259603
192.741	0.00496664	0	-0.00263711
202.753	0.00501987	0	-0.00267898
212.766	0.0050738	0	-0.00272167
222.778	0.00512843	0	-0.00276518
232.791	0.00518379	0	-0.00280954
242.804	0.00523987	0	-0.00285477
252.816	0.00529668	0	-0.00290088
262.829	0.00535425	0	-0.0029479
272.841	0.00541256	0	-0.00299585
282.854	0.00547165	0	-0.00304475
292.866	0.00553151	0	-0.00309462
302.879	0.00559217	0	-0.00314549
312.891	0.00565362	0	-0.00319736
322.904	0.00571588	0	-0.00325028
332.916	0.00577896	0	-0.00330427
342.929	0.00584288	0	-0.00335934
352.941	0.00590764	0	-0.00341553
362.954	0.00597326	0	-0.00347286
372.966	0.00603973	0	-0.00353135
382.979	0.0061071	0	-0.00359104
392.991	0.00617534	0	-0.00365195
403.004	0.00624449	0	-0.00371412
413.016	0.00631455	0	-0.00377756
423.029	0.00638553	0	-0.00384232
433.041	0.00645745	0	-0.00390842
443.054	0.00653032	0	-0.0039759
453.066	0.00660414	0	-0.00404478
463.079	0.00667894	0	-0.00411511
473.091	0.00675471	0	-0.00418691
483.104	0.00683149	0	-0.00426023
493.116	0.00690927	0	-0.00433509
503.129	0.00698807	0	-0.00441155
513.141	0.0070679	0	-0.00448962
523.154	0.00714878	0	-0.00456937
533.166	0.0072307	0	-0.00465081
543.179	0.0073137	0	-0.004734
553.191	0.00739776	0	-0.00481898
563.204	0.00748293	0	-0.0049058
573.217	0.00756919	0	-0.0049945
583.229	0.00765656	0	-0.00508511
593.242	0.00774506	0	-0.00517771
603.254	0.00783469	0	-0.00527232
613.267	0.00792547	0	-0.00536901
623.279	0.0080174	0	-0.00546781
633.292	0.00811051	0	-0.0055688
643.304	0.00820479	0	-0.005672
653.317	0.00830026	0	-0.00577751
663.329	0.00839692	0	-0.00588534
673.342	0.0084948	0	-0.00599559
683.354	0.00859388	0	-0.00610829
693.367	0.0086942	0	-0.00622352
703.379	0.00879574	0	-0.00634133
713.392	0.00889853	0	-0.00646181
723.404	0.00900256	0	-0.00658499
733.417	0.00910786	0	-0.00671098
743.429	0.0092144	0	-0.00683981
753.442	0.00932222	0	-0.00697158
763.454	0.00943131	0	-0.00710635
773.467	0.00954168	0	-0.00724421
783.479	0.00965332	0	-0.00738522
793.492	0.00976625	0	-0.00752949
803.504	0.00988045	0	-0.00767707
813.517	0.00999595	0	-0.00782807
823.529	0.0101127	0	-0.00798256
833.542	0.0102308	0	-0.00814064
843.554	0.0103501	0	-0.00830238
853.567	0.0104707	0	-0.00846792
863.579	0.0105926	0	-0.0086373
873.592	0.0107158	0	-0.00881067
883.605	0.0108402	0	-0.00898811
893.617	0.0109658	0	-0.0091697
903.63	0.0110927	0	-0.00935559
913.642	0.0112208	0	-0.00954585
923.655	0.0113501	0	-0.00974063
933.667	0.0114806	0	-0.00994
943.68	0.0116122	0	-0.0101441
953.692	0.011745	0	-0.0103531
963.705	0.0118789	0	-0.0105671
973.717	0.0120139	0	-0.0107861
983.73	0.01215	0	-0.0110104
993.742	0.0122871	0	-0.0112401
1003.75	0.0124251	0	-0.0114751
1013.77	0.0125643	0	-0.0117161
1023.78	0.0127042	0	-0.0119626
1033.79	0.0128449	0	-0.0122151
1043.8	0.0129865	0	-0.0124736
1053.82	0.013129	0	-0.0127386
1063.83	0.013272	0	-0.0130098
1073.84	0.0134156	0	-0.0132875
1083.85	0.0135598	0	-0.0135718
1093.87	0.0137046	0	-0.0138634
1103.88	0.0138497	0	-0.0141617
1113.89	0.0139951	0	-0.0144672
1123.9	0.0141408	0	-0.0147801
1133.92	0.0142867	0	-0.0151008
1143.93	0.0144324	0	-0.015429
1153.94	0.0145781	0	-0.0157651
1163.95	0.0147236	0	-0.0161094
1173.97	0.0148688	0	-0.0164622
1183.98	0.0150134	0	-0.0168233
1193.99	0.0151574	0	-0.017193
1204.01	0.0153008	0	-0.0175719
1214.02	0.0154431	0	-0.0179596
1224.03	0.0155842	0	-0.0183566
1234.04	0.0157241	0	-0.0187631
1244.06	0.0158625	0	-0.0191796
1254.07	0.0159991	0	-0.0196057
1264.08	0.0161338	0	-0.0200419
1274.09	0.0162663	0	-0.0204883
1284.11	0.0163965	0	-0.0209458
1294.12	0.0165239	0	-0.0214135
1304.13	0.0166483	0	-0.0218922
1314.14	0.0167695	0	-0.022382
1324.16	0.0168872	0	-0.0228837
1334.17	0.0170009	0	-0.0233965
1344.18	0.0171103	0	-0.0239209
1354.19	0.0172152	0	-0.0244573
1364.21	0.0173152	0	-0.0250064
1374.22	0.0174097	0	-0.0255673
1384.23	0.0174983	0	-0.0261407
1394.24	0.0175808	0	-0.0267267
1404.26	0.0176565	0	-0.0273262
1414.27	0.017725	0	-0.027938
1424.28	0.0177858	0	-0.0285629
1434.29	0.0178382	0	-0.0292011
1444.31	0.0178819	0	-0.0298533
1454.32	0.0179162	0	-0.0305183
1464.33	0.0179403	0	-0.0311969
1474.34	0.0179538	0	-0.031889
1484.36	0.0179559	0	-0.0325954
1494.37	0.0179459	0	-0.0333148
1504.38	0.0179232	0	-0.0340478
1514.39	0.0178868	0	-0.0347944
1524.41	0.0178361	0	-0.0355553
1534.42	0.0177701	0	-0.0363289
1544.43	0.0176882	0	-0.0371156
1554.44	0.0175893	0	-0.0379155
1564.46	0.0174724	0	-0.038729
1574.47	0.0173368	0	-0.0395544
1584.48	0.0171814	0	-0.0403919
1594.49	0.0170052	0	-0.0412413
1604.51	0.0168069	0	-0.0421031
1614.52	0.0165859	0	-0.0429749
1624.53	0.016341	0	-0.043857
1634.54	0.0160708	0	-0.0447489
1644.56	0.0157741	0	-0.0456507
1654.57	0.0154503	0	-0.0465599
1664.58	0.0150978	0	-0.0474764
1674.59	0.0147155	0	-0.0483993
1684.61	0.0143018	0	-0.0493284
1694.62	0.0138563	0	-0.0502608
1704.63	0.0133773	0	-0.051196
1714.64	0.0128636	0	-0.0521328
1724.66	0.0123136	0	-0.0530706
1734.67	0.0117271	0	-0.0540058
1744.68	0.0111024	0	-0.0549378
1754.69	0.0104384	0	-0.0558646
1764.71	0.00973332	0	-0.0567853
1774.72	0.00898754	0	-0.0576958
1784.73	0.0081994	0	-0.0585949
1794.74	0.00736802	0	-0.0594802
1804.76	0.0064917	0	-0.0603501
1814.77	0.00557147	0	-0.0612001
1824.78	0.00460589	0	-0.0620285
1834.79	0.00359449	0	-0.0628323
1844.81	0.00253587	0	-0.0636093
1854.82	0.00143194	0	-0.0643548
1864.83	0.000281687	0	-0.0650663
1874.84	-0.000914728	0	-0.0657407
1884.86	-0.00215819	0	-0.066375
1894.87	-0.00344562	0	-0.0669645
1904.88	-0.00477742	0	-0.0675063
1914.89	-0.00615253	0	-0.0679969
1924.91	-0.00757106	0	-0.0684331
1934.92	-0.00902859	0	-0.0688104
1944.93	-0.0105246	0	-0.0691258
1954.94	-0.0120571	0	-0.0693757
1964.96	-0.013625	0	-0.0695569
1974.97	-0.0152226	0	-0.0696657
1984.98	-0.0168483	0	-0.0696992
1994.99	-0.0184988	0	-0.0696545
2005.01	-0.0201721	0	-0.0695287
2015.02	-0.021861	0	-0.0693195
2025.03	-0.023563	0	-0.0690246
2035.04	-0.0252735	0	-0.0686422
2045.06	-0.0269897	0	-0.0681702
2055.07	-0.0287033	0	-0.0676086
2065.08	-0.0304108	0	-0.0669561
2075.09	-0.0321072	0	-0.0662126
2085.11	-0.0337887	0	-0.0653774
2095.12	-0.0354467	0	-0.0644529
2105.13	-0.0370776	0	-0.0634397
2115.14	-0.0386759	0	-0.0623395
2125.16	-0.040238	0	-0.0611533
2135.17	-0.0417556	0	-0.0598864
2145.18	-0.0432256	0	-0.0585411
2155.19	-0.0446431	0	-0.0571212
2165.21	-0.0460053	0	-0.0556295
2175.22	-0.0473054	0	-0.0540738
2185.23	-0.0485412	0	-0.0524578
2195.24	-0.0497097	0	-0.0507871
2205.26	-0.0508092	0	-0.0490659
2215.27	-0.0518356	0	-0.0473036
2225.28	-0.0527884	0	-0.0455051
2235.29	-0.0536667	0	-0.0436766
2245.31	-0.0544709	0	-0.0418229
2255.32	-0.0551996	0	-0.0399542
2265.33	-0.0558547	0	-0.0380749
2275.34	-0.0564375	0	-0.0361914
2285.36	-0.0569506	0	-0.0343078
2295.37	-0.0573956	0	-0.0324334
2305.38	-0.057776	0	-0.0305717
2315.39	-0.0580955	0	-0.0287276
2325.41	-0.0583582	0	-0.0269037
2335.42	-0.0585681	0	-0.0251074
2345.43	-0.0587299	0	-0.0233401
2355.44	-0.0588487	0	-0.0216045
2365.46	-0.0589294	0	-0.0199008
2375.47	-0.0589771	0	-0.0182339
2385.48	-0.058997	0	-0.0166026
2395.49	-0.0589941	0	-0.015007
2405.51	-0.0589735	0	-0.0134449
2415.52	-0.0589398	0	-0.0119182
2425.53	-0.0588976	0	-0.0104235
2435.54	-0.0588511	0	-0.0089583
2445.56	-0.0588038	0	-0.00751838
2455.57	-0.0587593	0	-0.00610323
2465.58	-0.0587204	0	-0.00470766
2475.59	-0.0586894	0	-0.0033276
2485.61	-0.0586679	0	-0.00195735
2495.62	-0.0586573	0	-0.000595138
2505.63	-0.058658	0	0.000765037
2515.64	-0.05867	0	0.00212783
2525.66	-0.0586928	0	0.00349923
2535.67	-0.0587249	0	0.004881
2545.68	-0.0587647	0	0.0062788
2555.69	-0.0588096	0	0.00769666
2565.71	-0.058857	0	0.00913974
2575.72	-0.0589032	0	0.0106085
2585.73	-0.0589446	0	0.0121071
2595.74	-0.0589769	0	0.0136379
2605.76	-0.0589956	0	0.0152043
2615.77	-0.0589958	0	0.0168043
2625.78	-0.0589728	0	0.0184401
2635.79	-0.0589212	0	0.0201114
2645.81	-0.058836	0	0.0218194
2655.82	-0.0587122	0	0.0235591
2665.83	-0.0585446	0	0.0253302
2675.84	-0.0583284	0	0.0271299
2685.86	-0.0580588	0	0.0289568
2695.87	-0.0577319	0	0.0308033
2705.88	-0.0573436	0	0.0326669
2715.89	-0.0568904	0	0.0345425
2725.91	-0.0563686	0	0.0364267
2735.92	-0.0557769	0	0.03831
2745.93	-0.0551127	0	0.0401882
2755.94	-0.0543746	0	0.0420552
2765.96	-0.0535611	0	0.0439064
2775.97	-0.0526735	0	0.0457314
2785.98	-0.0517114	0	0.0475258
2795.99	-0.050676	0	0.049283
2806.01	-0.0495675	0	0.0509985
2816.02	-0.0483905	0	0.0526627
2826.03	-0.0471465	0	0.0542714
2836.05	-0.0458372	0	0.0558208
2846.06	-0.0444691	0	0.0573024
2856.07	-0.0430448	0	0.0587133
2866.08	-0.0415686	0	0.060049
2876.1	-0.0400438	0	0.061307
2886.11	-0.0384782	0	0.0624815
2896.12	-0.0368756	0	0.063571
2906.13	-0.0352411	0	0.0645733
2916.15	-0.0335783	0	0.0654874
2926.16	-0.0318961	0	0.0663104
2936.17	-0.0301981	0	0.0670425
2946.18	-0.0284895	0	0.0676837
2956.2	-0.0267739	0	0.0682345
2966.21	-0.0250596	0	0.0686947
2976.22	-0.0233499	0	0.0690661
2986.23	-0.0216493	0	0.0693502
2996.25	-0.0199607	0	0.0695491
3006.26	-0.0182915	0	0.0696645
3016.27	-0.0166439	0	0.0696993
3026.28	-0.0150215	0	0.0696562
3036.3	-0.0134261	0	0.069538
3046.31	-0.0118638	0	0.0693482
3056.32	-0.0103358	0	0.0690899
3066.33	-0.00884443	0	0.0687666
3076.35	-0.00739042	0	0.0683814
3086.36	-0.00597849	0	0.0679386
3096.37	-0.00460872	0	0.0674414
3106.38	-0.00328241	0	0.0668934
3116.4	-0.00199932	0	0.0662976
3126.41	-0.000762814	0	0.0656586
3136.42	0.000427853	0	0.0649794
3146.43	0.00157233	0	0.0642635
3156.45	0.00267154	0	0.0635132
3166.46	0.00372331	0	0.0627334
3176.47	0.00472896	0	0.0619263
3186.48	0.00568885	0	0.0610951
3196.5	0.00660434	0	0.0602417
3206.51	0.00747423	0	0.0593705
3216.52	0.00830017	0	0.0584834
3226.53	0.00908296	0	0.0575827
3236.55	0.00982424	0	0.05667
3246.56	0.0105235	0	0.0557493
3256.57	0.0111825	0	0.0548217
3266.58	0.0118024	0	0.0538892
3276.6	0.0123848	0	0.0529527
3286.61	0.0129297	0	0.0520158
3296.62	0.0134389	0	0.0510791
3306.63	0.0139137	0	0.0501442
3316.65	0.0143556	0	0.0492113
3326.66	0.0147649	0	0.0482837
3336.67	0.0151434	0	0.0473616
3346.68	0.0154923	0	0.0464459
3356.7	0.0158129	0	0.0455369
3366.71	0.016106	0	0.044637
3376.72	0.0163729	0	0.0437463
3386.73	0.0166148	0	0.0428654
3396.75	0.0168331	0	0.0419941
3406.76	0.0170283	0	0.0411346
3416.77	0.0172019	0	0.0402867
3426.78	0.0173548	0	0.0394506
3436.8	0.0174881	0	0.038626
3446.81	0.0176026	0	0.0378149
3456.82	0.0176993	0	0.0370167
3466.83	0.0177792	0	0.0362315
3476.85	0.0178433	0	0.0354589
3486.86	0.0178921	0	0.0347005
3496.87	0.0179267	0	0.0339556
3506.88	0.0179479	0	0.0332242
3516.9	0.0179563	0	0.0325058
3526.91	0.0179527	0	0.0318018
3536.92	0.0179379	0	0.0311114
3546.93	0.0179124	0	0.0304345
3556.95	0.0178769	0	0.0297706
3566.96	0.0178322	0	0.0291207
3576.97	0.0177786	0	0.0284842
3586.98	0.0177169	0	0.0278609
3597	0.0176474	0	0.0272501
3607.01	0.0175708	0	0.0266528
3617.02	0.0174876	0	0.0260684
3627.03	0.0173982	0	0.0254966
3637.05	0.0173029	0	0.0249367
3647.06	0.0172024	0	0.0243897
3657.07	0.0170969	0	0.0238548
3667.08	0.0169869	0	0.0233318
3677.1	0.0168726	0	0.02282
3687.11	0.0167545	0	0.0223203
3697.12	0.0166329	0	0.0218318
3707.13	0.0165081	0	0.0213545
3717.15	0.0163803	0	0.0208877
3727.16	0.0162499	0	0.020432
3737.17	0.0161171	0	0.0199868
3747.18	0.0159822	0	0.0195519
3757.2	0.0158452	0	0.0191267
3767.21	0.0157067	0	0.0187118
3777.22	0.0155667	0	0.0183065
3787.23	0.0154254	0	0.0179107
3797.25	0.0152828	0	0.0175238
3807.26	0.0151395	0	0.0171463
3817.27	0.0149954	0	0.0167777
3827.28	0.0148507	0	0.0164178
3837.3	0.0147054	0	0.0160659
3847.31	0.0145599	0	0.0157227
3857.32	0.0144142	0	0.0153876
3867.33	0.0142685	0	0.0150604
3877.35	0.0141226	0	0.0147406
3887.36	0.013977	0	0.0144286
3897.37	0.0138316	0	0.014124
3907.38	0.0136866	0	0.0138266
3917.4	0.0135418	0	0.013536
3927.41	0.0133977	0	0.0132524
3937.42	0.0132541	0	0.0129756
3947.43	0.0131111	0	0.0127052
3957.45	0.0129688	0	0.012441
3967.46	0.0128273	0	0.0121832
3977.47	0.0126866	0	0.0119315
3987.48	0.0125468	0	0.0116857
3997.5	0.0124078	0	0.0114454
4007.51	0.0122699	0	0.011211
4017.52	0.012133	0	0.0109821
4027.53	0.0119971	0	0.0107585
4037.55	0.0118621	0	0.01054
4047.56	0.0117284	0	0.0103267
4057.57	0.0115957	0	0.0101184
4067.58	0.0114643	0	0.00991492
4077.6	0.0113338	0	0.00971596
4087.61	0.0112047	0	0.00952181
4097.62	0.0110768	0	0.00933215
4107.63	0.0109501	0	0.00914685
4117.65	0.0108245	0	0.00896564
4127.66	0.0107003	0	0.00878877
4137.67	0.0105773	0	0.00861596
4147.68	0.0104556	0	0.00844709
4157.7	0.0103351	0	0.00828192
4167.71	0.010216	0	0.00812067
4177.72	0.0100981	0	0.00796309
4187.73	0.0099815	0	0.00780908
4197.75	0.00986608	0	0.0076584
4207.76	0.00975206	0	0.00751127
4217.77	0.00963932	0	0.00736746
4227.78	0.00952786	0	0.00722687
4237.8	0.00941758	0	0.0070893
4247.81	0.00930867	0	0.00695494
4257.82	0.00920104	0	0.00682358
4267.83	0.00909467	0	0.00669513
4277.85	0.00898946	0	0.00656941
4287.86	0.00888561	0	0.0064466
4297.87	0.008783	0	0.00632649
4307.88	0.00868164	0	0.00620903
4317.9	0.0085814	0	0.00609404
4327.91	0.00848249	0	0.00598167
4337.92	0.0083848	0	0.00587176
4347.93	0.0082883	0	0.00576424
4357.95	0.00819291	0	0.00565895
4367.96	0.00809881	0	0.00555605
4377.97	0.00800587	0	0.00545537
4387.98	0.00791411	0	0.00535685
4398	0.0078234	0	0.00526036
4408.01	0.00773394	0	0.00516602
4418.02	0.0076456	0	0.0050737
4428.04	0.0075583	0	0.00498326
4438.05	0.0074722	0	0.00489483
4448.06	0.0073872	0	0.00480826
4458.07	0.00730328	0	0.00472353
4468.09	0.00722036	0	0.0046405
4478.1	0.00713859	0	0.00455929
4488.11	0.00705787	0	0.00447978
4498.12	0.00697819	0	0.00440193
4508.14	0.00689946	0	0.00432562
4518.15	0.00682182	0	0.00425097
4528.16	0.00674519	0	0.00417786
4538.17	0.00666955	0	0.00410626
4548.19	0.00659482	0	0.00403606
4558.2	0.00652114	0	0.00396738
4568.21	0.00644841	0	0.00390009
4578.22	0.00637663	0	0.00383417
4588.24	0.00630571	0	0.00376953
4598.25	0.00623578	0	0.00370626
4608.26	0.00616676	0	0.00364427
4618.27	0.00609864	0	0.00358353
4628.29	0.00603135	0	0.00352395
4638.3	0.00596499	0	0.00346561
4648.31	0.0058995	0	0.00340844
4658.32	0.00583486	0	0.00335241
4668.34	0.00577101	0	0.00329744
4678.35	0.00570804	0	0.0032436
4688.36	0.0056459	0	0.00319082
4698.37	0.00558456	0	0.00313909
4708.39	0.00552396	0	0.00308831
4718.4	0.00546421	0	0.00303857
4728.41	0.00540523	0	0.00298981
4738.42	0.00534703	0	0.00294199
4748.44	0.00528951	0	0.00289505
4758.45	0.00523281	0	0.00284906
4768.46	0.00517683	0	0.00280395
4778.47	0.00512159	0	0.00275971
4788.49	0.005067	0	0.00271627
4798.5	0.00501317	0	0.0026737
4808.51	0.00496004	0	0.00263194
4818.52	0.00490759	0	0.00259097
4828.54	0.00485576	0	0.00255073
4838.55	0.00480466	0	0.00251129
4848.56	0.00475421	0	0.00247259
4858.57	0.00470441	0	0.00243462
4868.59	0.0046552	0	0.00239731
4878.6	0.00460667	0	0.00236074
4888.61	0.00455876	0	0.00232484
4898.62	0.00451146	0	0.00228961
4908.64	0.00446472	0	0.00225499
4918.65	0.00441862	0	0.00222104
4928.66	0.00437311	0	0.00218771
4938.67	0.00432818	0	0.00215499
4948.69	0.00428377	0	0.00212284
4958.7	0.00423997	0	0.0020913
4968.71	0.00419673	0	0.00206033
4978.72	0.00415403	0	0.00202992
4988.74	0.00411182	0	0.00200002
4998.75	0.00407019	0	0.00197069
5008.76	0.00402909	0	0.00194189
5018.77	0.0039885	0	0.0019136
5028.79	0.00394838	0	0.00188578
5038.8	0.0039088	0	0.00185848
5048.81	0.00386971	0	0.00183167
5058.82	0.00383112	0	0.00180532
5068.84	0.00379296	0	0.00177942
5078.85	0.00375532	0	0.00175399
5088.86	0.00371814	0	0.001729
